"포인트 wkt","시설물 id","시군구 코드","시군구명","읍면동 코드","읍면동명","시설코드","안심귀갓길 아이디","안심귀갓길 명","설치대수","비고","관리기관","전화번호","조성년월","시설물 최종점검일(사용안함)","세부위치설명","데이터 기준일자","이미지명"
"POINT(127.07851574782819171 37.53717499615550679)","1121510500_10_P23","1121500000","서울특별시 광진구","1121510500","자양동","304","1121510500_10","광진안심10","1","","","","","","광진어린이집 앞","20220727","1121510500_10_P23_304.jpeg"
"POINT(127.0785859865321612 37.53726840756409189)","1121510500_10_P24","1121500000","서울특별시 광진구","1121510500","자양동","305","1121510500_10","광진안심10","1","","","","","","","20220727","1121510500_10_P24_305.jpeg"
"POINT(127.07767623842049431 37.53494341171628434)","1121510500_10_P25","1121500000","서울특별시 광진구","1121510500","자양동","307","1121510500_10","광진안심10","1","","광진경찰서 자양1파출소","02-2285-7880","","","","20220727","1121510500_10_P25_307.jpeg"
"POINT(127.07733876424002517 37.53423501598963696)","1121510500_10_P26","1121500000","서울특별시 광진구","1121510500","자양동","307","1121510500_10","광진안심10","1","","광진경찰서 자양1파출소","02-2285-7880","","","","20220727","1121510500_10_P26_307.jpeg"
"POINT(127.07933489305713692 37.53840930640613038)","1121510500_11_P01","1121500000","서울특별시 광진구","1121510500","자양동","305","1121510500_11","광진안심11","1","","","","","","","20220727","1121510500_11_P01_305.jpeg"
"POINT(127.07906321309566522 37.53841823771946906)","1121510500_11_P02","1121500000","서울특별시 광진구","1121510500","자양동","305","1121510500_11","광진안심11","1","","","","","","","20220727","1121510500_11_P02_305.jpeg"
"POINT(127.07894561586638815 37.53845327827640688)","1121510500_11_P03","1121500000","서울특별시 광진구","1121510500","자양동","302","1121510500_11","광진안심11","1","","광진구 도시안전과 CCTV 통합관제센터","02-450-5100","","","","20220727","1121510500_11_P03_302.jpeg"
"POINT(127.07894561586638815 37.53845327827640688)","1121510500_11_P04","1121500000","서울특별시 광진구","1121510500","자양동","305","1121510500_11","광진안심11","1","","","","","","","20220727","1121510500_11_P04_305.jpeg"
"POINT(127.07894561586638815 37.53845327827640688)","1121510500_11_P05","1121500000","서울특별시 광진구","1121510500","자양동","301","1121510500_11","광진안심11","1","","","","","","","20220727","1121510500_11_P05_301.jpeg"
"POINT(127.07863988342361949 37.53846215227061833)","1121510500_11_P06","1121500000","서울특별시 광진구","1121510500","자양동","305","1121510500_11","광진안심11","1","","","","","","","20220727","1121510500_11_P06_305.jpeg"
"POINT(127.07804401183146581 37.53848944269194021)","1121510500_11_P07","1121500000","서울특별시 광진구","1121510500","자양동","305","1121510500_11","광진안심11","1","","","","","","","20220727","1121510500_11_P07_305.jpeg"
"POINT(127.07785801183146646 37.53849144269194227)","1121510500_11_P08","1121500000","서울특별시 광진구","1121510500","자양동","305","1121510500_11","광진안심11","1","","","","","","","20220727","1121510500_11_P08_305.jpeg"
"POINT(127.07729049585076098 37.53850699252470235)","1121510500_11_P09","1121500000","서울특별시 광진구","1121510500","자양동","305","1121510500_11","광진안심11","1","","","","","","자양고시원 앞","20220727","1121510500_11_P09_305.jpeg"
"POINT(127.07719937686134415 37.53852685631198227)","1121510500_11_P10","1121500000","서울특별시 광진구","1121510500","자양동","302","1121510500_11","광진안심11","1","","광진구 도시안전과 CCTV 통합관제센터","02-450-5100","","","자양고시원 앞","20220727","1121510500_11_P10_302.jpeg"
"POINT(127.07719937686134415 37.53852685631198227)","1121510500_11_P11","1121500000","서울특별시 광진구","1121510500","자양동","301","1121510500_11","광진안심11","1","","","","","","자양고시원 앞","20220727","1121510500_11_P11_301.jpeg"
"POINT(127.07719937686134415 37.53852685631198227)","1121510500_11_P12","1121500000","서울특별시 광진구","1121510500","자양동","305","1121510500_11","광진안심11","1","","","","","","자양고시원 앞","20220727","1121510500_11_P12_305.jpeg"
"POINT(127.07685738620975258 37.53867201047528823)","1121510500_11_P13","1121500000","서울특별시 광진구","1121510500","자양동","305","1121510500_11","광진안심11","1","","","","","","","20220727","1121510500_11_P13_305.jpeg"
"POINT(127.07665112949484865 37.53873742974268879)","1121510500_11_P14","1121500000","서울특별시 광진구","1121510500","자양동","305","1121510500_11","광진안심11","1","","","","","","장모님순두부 앞","20220727","1121510500_11_P14_305.jpeg"
"POINT(127.07646801259872404 37.53884958222713664)","1121510500_11_P15","1121500000","서울특별시 광진구","1121510500","자양동","305","1121510500_11","광진안심11","1","","","","","","장모님순두부 앞","20220727","1121510500_11_P15_305.jpeg"
"POINT(127.07607400460794622 37.53894057707667997)","1121510500_11_P16","1121500000","서울특별시 광진구","1121510500","자양동","305","1121510500_11","광진안심11","1","","","","","","브런치업 앞","20220727","1121510500_11_P16_305.jpeg"
"POINT(127.07576738603759736 37.53898501057418713)","1121510500_11_P17","1121500000","서울특별시 광진구","1121510500","자양동","305","1121510500_11","광진안심11","1","","","","","","이화피아노 앞","20220727","1121510500_11_P17_305.jpeg"
"POINT(127.0756849999999929 37.53897599999999812)","1121510500_11_P18","1121500000","서울특별시 광진구","1121510500","자양동","305","1121510500_11","광진안심11","1","","","","","","이화피아노 앞","20220727","1121510500_11_P18_305.jpeg"
"POINT(127.0756849999999929 37.53897599999999812)","1121510500_11_P19","1121500000","서울특별시 광진구","1121510500","자양동","302","1121510500_11","광진안심11","1","","광진구 도시안전과 CCTV 통합관제센터","02-450-5100","","","이화피아노 앞","20220727","1121510500_11_P19_302.jpeg"
"POINT(127.07937889305713952 37.53840130640613637)","1121510500_11_P20","1121500000","서울특별시 광진구","1121510500","자양동","307","1121510500_11","광진안심11","1","","광진경찰서 자양1파출소","02-2285-7880","","","","20220728","1121510500_11_P20_307.jpeg"
"POINT(127.07648512250172246 37.53884256429217459)","1121510500_11_P21","1121500000","서울특별시 광진구","1121510500","자양동","307","1121510500_11","광진안심11","1","","광진경찰서 자양1파출소","02-2285-7880","","","","20220729","1121510500_11_P21_307.jpeg"
"POINT(127.07569599999999355 37.53897400000000317)","1121510500_11_P22","1121500000","서울특별시 광진구","1121510500","자양동","307","1121510500_11","광진안심11","1","","광진경찰서 자양1파출소","02-2285-7880","","","이화피아노 앞","20220730","1121510500_11_P22_307.jpeg"
"POINT(127.0756849999999929 37.53897599999999812)","1121510500_11_P23","1121500000","서울특별시 광진구","1121510500","자양동","301","1121510500_11","광진안심11","1","","","","","","이화피아노 앞","20220727","1121510500_11_P23_301.jpeg"
"POINT(127.06875523992957255 37.53684027201553164)","1121510500_12_P01","1121500000","서울특별시 광진구","1121510500","자양동","305","1121510500_12","광진안심12","1","","","","","","","20220727","1121510500_12_P01_305.jpeg"
"POINT(127.06850237207960674 37.53691713931321061)","1121510500_12_P02","1121500000","서울특별시 광진구","1121510500","자양동","305","1121510500_12","광진안심12","1","","","","","","","20220727","1121510500_12_P02_305.jpeg"
"POINT(127.06826248583701044 37.53703240970884991)","1121510500_12_P03","1121500000","서울특별시 광진구","1121510500","자양동","305","1121510500_12","광진안심12","1","","","","","","","20220727","1121510500_12_P03_305.jpeg"
"POINT(127.06818599999999719 37.53698899999999838)","1121510500_12_P04","1121500000","서울특별시 광진구","1121510500","자양동","305","1121510500_12","광진안심12","1","","","","","","","20220727","1121510500_12_P04_305.jpeg"
"POINT(127.06818599999999719 37.53698899999999838)","1121510500_12_P05","1121500000","서울특별시 광진구","1121510500","자양동","302","1121510500_12","광진안심12","1","","광진구 도시안전과 CCTV 통합관제센터","02-450-5100","","","","20220727","1121510500_12_P05_302.jpeg"
"POINT(127.06805599999999856 37.53703000000000145)","1121510500_12_P06","1121500000","서울특별시 광진구","1121510500","자양동","302","1121510500_12","광진안심12","5","","광진구 도시안전과 CCTV 통합관제센터","02-450-5100","","","","20220727","1121510500_12_P06_302.jpeg"
"POINT(127.06805599999999856 37.53703000000000145)","1121510500_12_P07","1121500000","서울특별시 광진구","1121510500","자양동","301","1121510500_12","광진안심12","1","","","","","","","20220727","1121510500_12_P07_301.jpeg"
"POINT(127.06816673149167229 37.53697568843321619)","1121510500_12_P08","1121500000","서울특별시 광진구","1121510500","자양동","305","1121510500_12","광진안심12","1","","","","","","","20220727","1121510500_12_P08_305.jpeg"
"POINT(127.06746876620852049 37.53729459360260989)","1121510500_12_P09","1121500000","서울특별시 광진구","1121510500","자양동","305","1121510500_12","광진안심12","1","","","","","","","20220727","1121510500_12_P09_305.jpeg"
"POINT(127.06725073562951422 37.53730726552520736)","1121510500_12_P10","1121500000","서울특별시 광진구","1121510500","자양동","305","1121510500_12","광진안심12","1","","","","","","","20220727","1121510500_12_P10_305.jpeg"
"POINT(127.06668977586645042 37.53751732411089392)","1121510500_12_P11","1121500000","서울특별시 광진구","1121510500","자양동","305","1121510500_12","광진안심12","1","","","","","","VIP텔레콤 앞","20220727","1121510500_12_P11_305.jpeg"
"POINT(127.06646738575751954 37.53764530027689972)","1121510500_12_P12","1121500000","서울특별시 광진구","1121510500","자양동","305","1121510500_12","광진안심12","1","","","","","","","20220727","1121510500_12_P12_305.jpeg"
"POINT(127.0662031361807891 37.53771944430590679)","1121510500_12_P13","1121500000","서울특별시 광진구","1121510500","자양동","305","1121510500_12","광진안심12","1","","","","","","럭키당구장 앞","20220727","1121510500_12_P13_305.jpeg"
"POINT(127.0662031361807891 37.53771944430590679)","1121510500_12_P14","1121500000","서울특별시 광진구","1121510500","자양동","302","1121510500_12","광진안심12","5","","광진구 도시안전과 CCTV 통합관제센터","02-450-5100","","","럭키당구장 앞","20220727","1121510500_12_P14_302.jpeg"
"POINT(127.0685450000000003 37.53690000000000282)","1121510500_12_P15","1121500000","서울특별시 광진구","1121510500","자양동","307","1121510500_12","광진안심12","1","","광진경찰서 자양4파출소","02-2285-7890","","","","20220727","1121510500_12_P15_307.jpeg"
"POINT(127.06750676620850982 37.53727759360261018)","1121510500_12_P16","1121500000","서울특별시 광진구","1121510500","자양동","307","1121510500_12","광진안심12","1","","광진경찰서 자양4파출소","02-2285-7890","","","","20220727","1121510500_12_P16_307.jpeg"
"POINT(127.06668677586644378 37.53748232411089703)","1121510500_12_P17","1121500000","서울특별시 광진구","1121510500","자양동","307","1121510500_12","광진안심12","1","","광진경찰서 자양4파출소","02-2285-7890","","","VIP텔레콤 앞","20220727","1121510500_12_P17_307.jpeg"
"POINT(127.06777975800800107 37.53713243945766465)","1121510500_12_P18","1121500000","서울특별시 광진구","1121510500","자양동","305","1121510500_12","광진안심12","1","","","","","","","20220727","1121510500_12_P18_305.jpeg"
"POINT(127.0662031361807891 37.53771944430590679)","1121510500_12_P19","1121500000","서울특별시 광진구","1121510500","자양동","301","1121510500_12","광진안심12","1","","","","","","럭키당구장 앞","20220727","1121510500_12_P19_301.jpeg"
"POINT(127.06830674135355252 37.54306698366694661)","1121510700_01_P01","1121500000","서울특별시 광진구","1121510700","화양동","305","1121510700_01","광진안심01","1","","광진구청 도로과","02-450-1405","","","건강치과의원 옆","20220727","1121510700_01_P01_305.jpeg"
"POINT(127.06830674135355252 37.54306698366694661)","1121510700_01_P02","1121500000","서울특별시 광진구","1121510700","화양동","301","1121510700_01","광진안심01","1","","","","","","건강치과의원 옆","20220727","1121510700_01_P02_301.jpeg"
"POINT(127.06820050266712485 37.54311885916159497)","1121510700_01_P03","1121500000","서울특별시 광진구","1121510700","화양동","305","1121510700_01","광진안심01","1","","","","","","달달보드레 옆","20220727","1121510700_01_P03_305.jpeg"
"POINT(127.06830674135355252 37.54306698366694661)","1121510700_01_P04","1121500000","서울특별시 광진구","1121510700","화양동","302","1121510700_01","광진안심01","5","","광진구 도시안전과 CCTV 통합관제센터","02-450-5100","","","초록빛피아노 앞","20220727","1121510700_01_P04_302.jpeg"
